zip_code,year,month,subsidy_total_cost,subsidy_total_kw,subsidy_total_paid,subsidy_count
94124,2020.00,Jul,32527.45,2.34,7023.00,1
94565,2020.00,Jul,37397.29,6.44,19314.00,2
94608,2020.00,Jul,16723.80,3.22,9660.00,1
94621,2020.00,Jul,29176.75,4.72,14166.00,2
94804,2020.00,Jul,59746.12,7.65,22941.00,3
94806,2020.00,Jul,15275.92,2.63,7902.00,1
95205,2020.00,Jul,17149.81,3.51,10536.00,1
95206,2020.00,Jul,76179.39,16.59,49869.00,4
95212,2020.00,Jul,18046.91,3.88,11649.00,1
95215,2020.00,Jul,20758.14,4.78,14337.00,1
95337,2020.00,Jul,35460.98,7.47,22401.00,2
95928,2020.00,Jul,19052.68,3.81,11439.00,1
90059,2020.00,Aug,14901.63,2.90,8712.00,1
90221,2020.00,Aug,22782.71,2.63,7902.00,1
90222,2020.00,Aug,15828.60,3.51,10536.00,1
90280,2020.00,Aug,36470.61,7.47,22404.00,2
90650,2020.00,Aug,13346.45,2.63,7902.00,1
91706,2020.00,Aug,13808.75,2.99,8961.00,1
91723,2020.00,Aug,14031.53,2.99,8958.00,1
91761,2020.00,Aug,22172.69,3.51,10536.00,1
91906,2020.00,Aug,20371.67,3.54,10605.00,1
92113,2020.00,Aug,54505.02,7.11,21333.00,4
92225,2020.00,Aug,19600.64,2.05,6147.00,1
92234,2020.00,Aug,38288.38,9.36,28095.00,2
92284,2020.00,Aug,18594.34,2.93,8778.00,1
92301,2020.00,Aug,16012.01,2.93,8778.00,1
92335,2020.00,Aug,19008.65,3.22,9660.00,1
92337,2020.00,Aug,12568.80,2.05,6147.00,1
92376,2020.00,Aug,18042.68,2.63,7902.00,1
92404,2020.00,Aug,17983.03,3.51,10536.00,1
92410,2020.00,Aug,20217.25,3.22,9657.00,1
92553,2020.00,Aug,22057.42,3.80,11412.00,1
92571,2020.00,Aug,10900.50,3.63,10890.00,1
92880,2020.00,Aug,13416.00,4.47,13401.00,1
93202,2020.00,Aug,20342.39,4.18,12546.00,1
93219,2020.00,Aug,38550.01,8.29,24873.00,2
93223,2020.00,Aug,15516.90,2.99,8961.00,1
93230,2020.00,Aug,125684.45,25.62,76851.00,7
93247,2020.00,Aug,18239.87,3.88,11646.00,1
93257,2020.00,Aug,77541.11,16.65,49941.00,4
93286,2020.00,Aug,21254.32,4.78,14334.00,1
93591,2020.00,Aug,19075.32,4.65,13938.00,1
93612,2020.00,Aug,18920.66,4.18,12546.00,1
93638,2020.00,Aug,21108.59,4.78,14334.00,1
93646,2020.00,Aug,19048.91,4.18,12546.00,1
93648,2020.00,Aug,17065.66,3.58,10752.00,1
93654,2020.00,Aug,21179.82,4.78,14337.00,1
93706,2020.00,Aug,23623.57,4.94,14808.00,1
94565,2020.00,Aug,13605.54,2.34,7023.00,1
94606,2020.00,Aug,21160.36,4.39,13170.00,1
94801,2020.00,Aug,51622.09,8.30,24906.00,3
95203,2020.00,Aug,22081.48,4.97,14925.00,1
95205,2020.00,Aug,22434.31,4.97,14925.00,1
95206,2020.00,Aug,17945.83,3.88,11649.00,1
95212,2020.00,Aug,95639.96,20.06,60186.00,5
95330,2020.00,Aug,46114.39,9.16,27471.00,2
95337,2020.00,Aug,11881.98,2.68,8043.00,1
90047,2020.00,Sep,16536.33,3.88,11649.00,1
90059,2020.00,Sep,12004.61,2.39,7167.00,1
90230,2020.00,Sep,14710.82,3.29,9858.00,1
90262,2020.00,Sep,18473.41,3.88,11649.00,1
90301,2020.00,Sep,10633.24,1.71,5121.00,1
92371,2020.00,Sep,22467.85,4.10,12291.00,1
92394,2020.00,Sep,21758.58,4.39,13170.00,1
92405,2020.00,Sep,14393.45,4.48,13440.00,1
92543,2020.00,Sep,23316.83,4.94,14817.00,1
92557,2020.00,Sep,20969.62,2.63,7902.00,1
93060,2020.00,Sep,12504.61,2.39,7167.00,1
93223,2020.00,Sep,14189.89,2.63,7902.00,1
93230,2020.00,Sep,82371.05,17.43,52290.00,4
93247,2020.00,Sep,35359.23,7.47,22398.00,2
93257,2020.00,Sep,17996.16,3.51,10536.00,1
93277,2020.00,Sep,21228.33,4.78,14337.00,1
93291,2020.00,Sep,33965.56,6.83,20484.00,2
93535,2020.00,Sep,28486.66,5.93,17775.00,2
93612,2020.00,Sep,18994.08,4.18,12546.00,1
93706,2020.00,Sep,19738.41,4.07,12195.00,1
94124,2020.00,Sep,25877.58,2.34,7023.00,1
94565,2020.00,Sep,25891.35,4.10,12294.00,1
94589,2020.00,Sep,26981.57,4.97,14925.00,1
94804,2020.00,Sep,62366.96,7.90,23703.00,2
94806,2020.00,Sep,16164.60,2.34,7023.00,1
95205,2020.00,Sep,32823.67,6.87,20610.00,2
95206,2020.00,Sep,274804.75,61.14,183417.00,14
95210,2020.00,Sep,18675.99,4.18,12546.00,1
95212,2020.00,Sep,137036.55,30.47,91398.00,7
95215,2020.00,Sep,37509.87,8.00,23994.00,2
95330,2020.00,Sep,74143.05,15.45,46344.00,4
95337,2020.00,Sep,35358.00,7.47,22401.00,2
95377,2020.00,Sep,42843.15,9.13,27378.00,2
95605,2020.00,Sep,30402.38,6.21,18618.00,2
95691,2020.00,Sep,21707.66,4.48,13440.00,1
95928,2020.00,Sep,58673.49,12.41,37233.00,3
95991,2020.00,Sep,23943.03,4.68,14049.00,1
90047,2020.00,Oct,19429.80,4.78,14334.00,1
90059,2020.00,Oct,14308.75,2.99,8961.00,1
90222,2020.00,Oct,35564.06,8.36,25089.00,2
90230,2020.00,Oct,30421.64,6.57,19716.00,2
90249,2020.00,Oct,19027.73,4.48,13440.00,1
90280,2020.00,Oct,20170.40,2.34,7026.00,1
90640,2020.00,Oct,13021.45,2.63,7902.00,1
90650,2020.00,Oct,17816.70,4.10,12291.00,1
90660,2020.00,Oct,14272.40,2.34,7023.00,1
90805,2020.00,Oct,11083.67,2.05,6147.00,1
91710,2020.00,Oct,25553.91,4.97,14925.00,1
91733,2020.00,Oct,20668.54,4.78,14337.00,1
91761,2020.00,Oct,23142.43,4.97,14925.00,1
91762,2020.00,Oct,158995.20,28.97,86916.00,7
91763,2020.00,Oct,16295.99,2.93,8778.00,1
91764,2020.00,Oct,22093.21,2.63,7902.00,1
91786,2020.00,Oct,16103.66,2.34,7023.00,1
92307,2020.00,Oct,15347.42,2.05,6147.00,1
92316,2020.00,Oct,23113.01,4.97,14925.00,1
92335,2020.00,Oct,25934.96,4.68,14046.00,1
92346,2020.00,Oct,41077.78,7.32,21948.00,2
92371,2020.00,Oct,23870.84,4.97,14925.00,1
92395,2020.00,Oct,23928.14,4.39,13170.00,1
92404,2020.00,Oct,13836.88,3.79,11355.00,1
92405,2020.00,Oct,18090.71,2.93,8781.00,1
92407,2020.00,Oct,20899.34,4.39,13170.00,1
92408,2020.00,Oct,49954.07,11.12,33360.00,3
92410,2020.00,Oct,12514.37,3.22,9657.00,1
92551,2020.00,Oct,27473.19,3.51,10536.00,1
92553,2020.00,Oct,44649.57,8.23,24696.00,2
92571,2020.00,Oct,17935.86,3.51,10536.00,1
92707,2020.00,Oct,13510.92,2.34,7023.00,1
93030,2020.00,Oct,13630.66,2.39,7167.00,1
93230,2020.00,Oct,61923.55,13.44,40320.00,3
93247,2020.00,Oct,23203.48,4.97,14925.00,1
93257,2020.00,Oct,71906.51,14.30,42891.00,4
93270,2020.00,Oct,16100.18,3.29,9858.00,1
93274,2020.00,Oct,39365.99,8.66,25986.00,2
93277,2020.00,Oct,18595.84,3.88,11649.00,1
93286,2020.00,Oct,34657.31,7.12,21360.00,2
93291,2020.00,Oct,121593.35,25.31,75927.00,7
93292,2020.00,Oct,36250.09,7.47,22401.00,2
93550,2020.00,Oct,19558.74,3.88,11649.00,1
93706,2020.00,Oct,40253.97,8.90,26706.00,2
93723,2020.00,Oct,19150.44,4.18,12546.00,1
94561,2020.00,Oct,19536.88,3.81,11415.00,1
94603,2020.00,Oct,21857.17,4.68,14046.00,1
94801,2020.00,Oct,71636.88,10.05,30144.00,5
94804,2020.00,Oct,44251.86,7.32,21951.00,3
95205,2020.00,Oct,20000.30,4.48,13440.00,1
95206,2020.00,Oct,104814.85,22.12,66360.00,6
95207,2020.00,Oct,12647.23,2.05,6147.00,1
95210,2020.00,Oct,39192.03,8.07,24195.00,2
95212,2020.00,Oct,102736.55,21.61,64833.00,5
95215,2020.00,Oct,16376.33,3.01,9021.00,1
95330,2020.00,Oct,67290.66,14.53,43596.00,3
95334,2020.00,Oct,23182.83,4.97,14925.00,1
95336,2020.00,Oct,21196.28,4.78,14337.00,1
95337,2020.00,Oct,23265.05,4.97,14925.00,1
95340,2020.00,Oct,20968.62,4.78,14337.00,1
95341,2020.00,Oct,18468.91,4.18,12546.00,1
95376,2020.00,Oct,25366.84,4.68,14049.00,1
95928,2020.00,Oct,19008.39,3.81,11439.00,1
91764,2020.00,Nov,15845.22,2.05,6147.00,1
92553,2020.00,Nov,34314.24,4.97,14925.00,1
93230,2020.00,Nov,18389.15,3.88,11646.00,1
93257,2020.00,Nov,16495.43,3.29,9858.00,1
93274,2020.00,Nov,21301.98,4.78,14337.00,1
93286,2020.00,Nov,18034.41,3.88,11649.00,1
94303,2020.00,Nov,16959.96,2.34,7023.00,1
94806,2020.00,Nov,15747.18,2.34,7023.00,1
95206,2020.00,Nov,37089.88,8.06,24195.00,2
95212,2020.00,Nov,22161.17,4.72,14151.00,1
95376,2020.00,Nov,25514.54,4.68,14046.00,1
90059,2020.00,Dec,13389.41,2.69,8064.00,1
90230,2020.00,Dec,29962.90,6.09,18276.00,2
90304,2020.00,Dec,14634.62,2.81,8418.00,1
90606,2020.00,Dec,16671.83,3.88,11649.00,1
90805,2020.00,Dec,37109.87,8.36,25089.00,2
91744,2020.00,Dec,33738.55,7.77,23298.00,2
91748,2020.00,Dec,19771.21,4.18,12543.00,1
91762,2020.00,Dec,30949.02,4.10,12291.00,1
91766,2020.00,Dec,32119.81,6.87,20610.00,2
91767,2020.00,Dec,17383.63,4.18,12546.00,1
91768,2020.00,Dec,19429.80,4.78,14337.00,1
91906,2020.00,Dec,25066.11,4.97,14910.00,1
92102,2020.00,Dec,23091.56,4.68,14046.00,1
92404,2020.00,Dec,18449.11,3.51,10536.00,1
92410,2020.00,Dec,20137.00,3.51,10536.00,1
92411,2020.00,Dec,9457.09,2.62,7860.00,1
92543,2020.00,Dec,28859.51,6.97,20898.00,2
92707,2020.00,Dec,19929.80,4.78,14334.00,1
92880,2020.00,Dec,18899.67,3.80,11412.00,1
93221,2020.00,Dec,21838.43,4.78,14337.00,1
93230,2020.00,Dec,19949.15,4.48,13440.00,1
93247,2020.00,Dec,18875.71,3.88,11649.00,1
93257,2020.00,Dec,81486.86,18.04,54105.00,4
93270,2020.00,Dec,23999.77,4.18,12546.00,1
93277,2020.00,Dec,44172.46,9.55,28647.00,2
93286,2020.00,Dec,40264.11,8.70,26097.00,2
93291,2020.00,Dec,63456.48,14.03,42090.00,3
93292,2020.00,Dec,16506.77,3.37,10101.00,1
93535,2020.00,Dec,36554.42,7.30,21888.00,2
93612,2020.00,Dec,35429.14,7.62,22857.00,2
93706,2020.00,Dec,18879.50,3.77,11325.00,1
94572,2020.00,Dec,25465.52,4.97,14925.00,1
94577,2020.00,Dec,17434.37,3.22,9657.00,1
94801,2020.00,Dec,111682.82,13.34,40032.00,8
94804,2020.00,Dec,14036.43,2.63,7902.00,1
95206,2020.00,Dec,103938.67,22.34,67032.00,6
95212,2020.00,Dec,81546.21,17.04,51129.00,5
95330,2020.00,Dec,58578.88,11.23,33699.00,3
95334,2020.00,Dec,21789.11,4.68,14046.00,1
95336,2020.00,Dec,43522.20,9.35,28047.00,2
95337,2020.00,Dec,16750.24,3.58,10752.00,1
95388,2020.00,Dec,16614.44,3.37,10101.00,1
95605,2020.00,Dec,22242.56,4.48,13440.00,1
90059,2021.00,Jan,14396.16,2.52,7575.00,1
90221,2021.00,Jan,12846.45,2.63,7902.00,1
90650,2021.00,Jan,16536.33,3.88,11649.00,1
90813,2021.00,Jan,21407.29,4.78,14334.00,1
91706,2021.00,Jan,18601.94,4.01,12027.00,1
91745,2021.00,Jan,17565.24,3.37,10101.00,1
91761,2021.00,Jan,28543.04,3.81,11415.00,1
91762,2021.00,Jan,25540.92,4.98,14928.00,1
92336,2021.00,Jan,17700.95,3.22,9657.00,1
92376,2021.00,Jan,20305.50,3.51,10536.00,1
92407,2021.00,Jan,38162.18,7.32,21948.00,2
93202,2021.00,Jan,20359.94,4.24,12732.00,1
93223,2021.00,Jan,38204.71,8.06,24171.00,2
93230,2021.00,Jan,34898.76,6.83,20484.00,2
93257,2021.00,Jan,34871.97,7.12,21357.00,2
93274,2021.00,Jan,18895.75,4.18,12546.00,1
93291,2021.00,Jan,73872.66,15.57,46716.00,4
93612,2021.00,Jan,21797.48,4.77,14310.00,1
93638,2021.00,Jan,18223.20,4.01,12030.00,1
93647,2021.00,Jan,20835.63,4.55,13656.00,1
94587,2021.00,Jan,22975.82,4.77,14310.00,1
94801,2021.00,Jan,28024.20,3.28,9837.00,2
94804,2021.00,Jan,38505.41,7.13,21405.00,2
95210,2021.00,Jan,49208.44,10.37,31116.00,3
95212,2021.00,Jan,20891.37,4.78,14337.00,1
90022,2021.00,Feb,12004.61,2.39,7164.00,1
90044,2021.00,Feb,17225.96,3.44,10311.00,1
90059,2021.00,Feb,21336.74,4.49,13470.00,1
90810,2021.00,Feb,20837.98,4.39,13170.00,1
91746,2021.00,Feb,19003.53,4.01,12027.00,1
91761,2021.00,Feb,24285.69,3.80,11412.00,1
92553,2021.00,Feb,15404.45,2.25,6735.00,1
92557,2021.00,Feb,23248.43,4.39,13170.00,1
92832,2021.00,Feb,114570.11,24.02,72072.00,6
93202,2021.00,Feb,21436.58,4.77,14313.00,1
93223,2021.00,Feb,11426.94,1.90,5706.00,1
93227,2021.00,Feb,21352.53,4.77,14313.00,1
93230,2021.00,Feb,58966.11,12.41,37242.00,3
93247,2021.00,Feb,61883.85,13.51,40518.00,3
93257,2021.00,Feb,120897.62,25.42,76269.00,6
93261,2021.00,Feb,18124.60,3.80,11412.00,1
93270,2021.00,Feb,18426.65,3.93,11787.00,1
93274,2021.00,Feb,13603.97,2.52,7575.00,1
93286,2021.00,Feb,18590.69,4.21,12618.00,1
93291,2021.00,Feb,57299.06,12.24,36714.00,3
94303,2021.00,Feb,23054.05,4.97,14925.00,1
94621,2021.00,Feb,19295.48,4.12,12363.00,1
95206,2021.00,Feb,18652.77,3.93,11787.00,1
95330,2021.00,Feb,21617.90,4.87,14604.00,1
95337,2021.00,Feb,39352.72,8.88,26637.00,2
90059,2021.00,Mar,12593.78,1.96,5892.00,1
90220,2021.00,Mar,17109.35,3.44,10311.00,1
90230,2021.00,Mar,13950.11,2.59,7764.00,1
90262,2021.00,Mar,14110.70,2.25,6735.00,1
90805,2021.00,Mar,21385.22,4.01,12030.00,1
91761,2021.00,Mar,18114.82,3.65,10944.00,1
91762,2021.00,Mar,22406.74,2.53,7578.00,1
91764,2021.00,Mar,17502.41,2.81,8418.00,1
91768,2021.00,Mar,23266.78,4.49,13470.00,1
92211,2021.00,Mar,12473.38,2.91,8733.00,1
92240,2021.00,Mar,46734.62,9.36,28092.00,2
92301,2021.00,Mar,20840.13,4.49,13470.00,1
92335,2021.00,Mar,22655.59,4.21,12627.00,1
92336,2021.00,Mar,17611.27,3.37,10101.00,1
92363,2021.00,Mar,23191.97,4.94,14817.00,1
92376,2021.00,Mar,14733.37,2.52,7575.00,1
92404,2021.00,Mar,14598.19,4.37,13101.00,1
92503,2021.00,Mar,13267.33,2.25,6735.00,1
92553,2021.00,Mar,43357.07,6.56,19689.00,2
92571,2021.00,Mar,41113.33,8.19,24582.00,2
93215,2021.00,Mar,21884.11,4.77,14313.00,1
93223,2021.00,Mar,61105.43,13.56,40677.00,3
93227,2021.00,Mar,19413.33,4.21,12627.00,1
93230,2021.00,Mar,38166.45,8.37,25116.00,2
93257,2021.00,Mar,56495.15,11.78,35346.00,3
93267,2021.00,Mar,22337.05,4.77,14310.00,1
93286,2021.00,Mar,35966.15,7.33,22005.00,2
93291,2021.00,Mar,40190.71,8.98,26931.00,2
93535,2021.00,Mar,17365.34,3.56,10677.00,1
93630,2021.00,Mar,15974.54,3.17,9510.00,1
93637,2021.00,Mar,16464.91,3.56,10677.00,1
93662,2021.00,Mar,20541.05,4.75,14265.00,1
93722,2021.00,Mar,19956.03,4.27,12804.00,1
94124,2021.00,Mar,31208.88,3.29,9855.00,1
94565,2021.00,Mar,39023.77,6.76,20265.00,2
94589,2021.00,Mar,23299.21,4.77,14310.00,1
94801,2021.00,Mar,41443.04,4.75,14262.00,3
95206,2021.00,Mar,16470.44,3.56,10677.00,1
95210,2021.00,Mar,20725.09,4.85,14559.00,1
95212,2021.00,Mar,116235.23,25.79,77361.00,6
95330,2021.00,Mar,24665.96,4.39,13170.00,1
95336,2021.00,Mar,14434.78,2.86,8592.00,1
95337,2021.00,Mar,21045.00,4.87,14607.00,1
95605,2021.00,Mar,18589.67,4.30,12888.00,1
90059,2021.00,Apr,13458.93,2.29,6873.00,1
90230,2021.00,Apr,17862.25,3.88,11646.00,1
90501,2021.00,Apr,16461.33,2.69,8064.00,1
91761,2021.00,Apr,37756.13,7.01,21045.00,2
92240,2021.00,Apr,60772.89,12.07,36201.00,3
92335,2021.00,Apr,19982.43,4.10,12291.00,1
92363,2021.00,Apr,59708.52,11.68,35043.00,3
92404,2021.00,Apr,45139.45,8.20,24585.00,2
92509,2021.00,Apr,14284.02,2.53,7578.00,1
92543,2021.00,Apr,23861.49,4.49,13470.00,1
92583,2021.00,Apr,11851.38,3.23,9705.00,1
92832,2021.00,Apr,13406.68,2.69,8064.00,1
93223,2021.00,Apr,41882.61,9.25,27735.00,2
93230,2021.00,Apr,22355.39,4.77,14313.00,1
93257,2021.00,Apr,34169.51,7.07,21216.00,2
93291,2021.00,Apr,32065.43,6.17,18519.00,2
93550,2021.00,Apr,33375.30,6.84,20523.00,2
93612,2021.00,Apr,22332.59,4.85,14559.00,1
93656,2021.00,Apr,21770.76,4.84,14511.00,1
93673,2021.00,Apr,37380.80,7.97,23901.00,2
93727,2021.00,Apr,20909.74,4.75,14265.00,1
94590,2021.00,Apr,19022.89,2.53,7578.00,1
95206,2021.00,Apr,20266.54,4.44,13314.00,1
95210,2021.00,Apr,19751.21,4.44,13320.00,1
95212,2021.00,Apr,63775.11,14.38,43134.00,3
95330,2021.00,Apr,37568.81,8.41,25233.00,2
90201,2021.00,May,17899.23,2.78,8337.00,1
90723,2021.00,May,38292.99,7.38,22137.00,2
90745,2021.00,May,48918.07,9.96,29871.00,3
90805,2021.00,May,22239.34,4.78,14337.00,1
90806,2021.00,May,14086.19,2.59,7764.00,1
90807,2021.00,May,17381.45,3.56,10677.00,1
91764,2021.00,May,65448.74,11.39,34182.00,3
92240,2021.00,May,16256.64,2.53,7578.00,1
92345,2021.00,May,20193.74,4.49,13470.00,1
92346,2021.00,May,25353.43,4.77,14313.00,1
92543,2021.00,May,18726.08,3.37,10101.00,1
92553,2021.00,May,17587.22,2.85,8559.00,1
92703,2021.00,May,17110.31,3.56,10677.00,1
93201,2021.00,May,18036.10,3.80,11412.00,1
93223,2021.00,May,36221.05,7.88,23655.00,2
93230,2021.00,May,21721.10,4.78,14337.00,1
93291,2021.00,May,42267.81,9.78,29334.00,2
93292,2021.00,May,31008.82,5.87,17601.00,2
93536,2021.00,May,23135.20,4.84,14511.00,1
93657,2021.00,May,21095.67,4.92,14775.00,1
93662,2021.00,May,21943.38,4.84,14511.00,1
93722,2021.00,May,18186.65,3.65,10959.00,1
93725,2021.00,May,17557.86,3.88,11646.00,1
94565,2021.00,May,14767.58,2.24,6732.00,1
94601,2021.00,May,21484.17,4.44,13314.00,1
94603,2021.00,May,19671.64,4.12,12363.00,1
94801,2021.00,May,29003.67,5.49,16482.00,2
94804,2021.00,May,16611.53,2.53,7578.00,1
95204,2021.00,May,21608.31,4.30,12888.00,1
95206,2021.00,May,19464.99,4.59,13776.00,1
95207,2021.00,May,20415.49,4.01,12030.00,1
95212,2021.00,May,19665.92,4.53,13587.00,1
95337,2021.00,May,21191.52,4.87,14607.00,1
95928,2021.00,May,13763.43,2.69,8064.00,1
90059,2021.00,Jun,37112.54,7.54,22626.00,2
90201,2021.00,Jun,20803.32,4.06,12174.00,1
90650,2021.00,Jun,20339.91,4.53,13587.00,1
90660,2021.00,Jun,22754.07,4.84,14511.00,1
90746,2021.00,Jun,16103.02,3.28,9852.00,1
90804,2021.00,Jun,12731.84,2.26,6777.00,1
90805,2021.00,Jun,18238.37,3.56,10671.00,1
91706,2021.00,Jun,15988.88,3.23,9705.00,1
91761,2021.00,Jun,47089.65,7.28,21849.00,2
91762,2021.00,Jun,44808.24,9.19,27579.00,2
91764,2021.00,Jun,82524.55,13.10,39312.00,4
91786,2021.00,Jun,14358.67,4.21,12618.00,1
91906,2021.00,Jun,25129.25,4.89,14658.00,1
92105,2021.00,Jun,17577.99,3.17,9510.00,1
92113,2021.00,Jun,16497.67,1.90,5709.00,1
92240,2021.00,Jun,42605.69,8.35,25047.00,2
92284,2021.00,Jun,16635.06,2.34,7023.00,1
92301,2021.00,Jun,19141.37,3.65,10944.00,1
92308,2021.00,Jun,58816.12,12.17,36501.00,3
92335,2021.00,Jun,46053.90,9.68,29040.00,2
92345,2021.00,Jun,15463.18,4.53,13587.00,1
92395,2021.00,Jun,41463.34,8.41,25227.00,2
92404,2021.00,Jun,23439.80,4.39,13170.00,1
92411,2021.00,Jun,9642.35,2.59,7764.00,1
92503,2021.00,Jun,17639.67,3.37,10101.00,1
93202,2021.00,Jun,55734.41,12.15,36465.00,3
93219,2021.00,Jun,18714.30,4.36,13068.00,1
93223,2021.00,Jun,21647.14,4.75,14265.00,1
93230,2021.00,Jun,20886.76,4.47,13404.00,1
93247,2021.00,Jun,21241.88,4.75,14265.00,1
93257,2021.00,Jun,104319.45,23.23,69678.00,5
93267,2021.00,Jun,42268.81,9.51,28530.00,2
93274,2021.00,Jun,19250.93,4.47,13404.00,1
93277,2021.00,Jun,18957.47,3.83,11493.00,1
93291,2021.00,Jun,53596.28,11.25,33756.00,3
93292,2021.00,Jun,15148.12,3.13,9390.00,1
93550,2021.00,Jun,21939.28,4.85,14559.00,1
93591,2021.00,Jun,21813.74,4.94,14808.00,1
93654,2021.00,Jun,20994.79,4.75,14265.00,1
93662,2021.00,Jun,38863.94,8.86,26574.00,2
93722,2021.00,Jun,19258.14,4.23,12696.00,1
94124,2021.00,Jun,34180.47,3.18,9534.00,1
94565,2021.00,Jun,29501.88,5.47,16398.00,2
94590,2021.00,Jun,23809.64,4.27,12804.00,1
94801,2021.00,Jun,23033.46,3.28,9834.00,2
94804,2021.00,Jun,32239.18,3.58,10743.00,1
95205,2021.00,Jun,13239.96,2.59,7764.00,1
95337,2021.00,Jun,42516.56,9.61,28824.00,2
95605,2021.00,Jun,20758.02,4.75,14265.00,1
95928,2021.00,Jun,18742.85,4.18,12546.00,1
90230,2021.00,Jul,30048.80,5.76,17280.00,2
91764,2021.00,Jul,50090.85,8.56,25677.00,2
92240,2021.00,Jul,20707.56,4.10,12312.00,1
92703,2021.00,Jul,22659.06,4.90,14688.00,1
93223,2021.00,Jul,38061.97,8.48,25449.00,2
93247,2021.00,Jul,20709.26,4.43,13278.00,1
93257,2021.00,Jul,78508.76,16.28,48840.00,4
93286,2021.00,Jul,40814.61,9.45,28362.00,2
93291,2021.00,Jul,22327.46,4.92,14775.00,1
90220,2021.00,Aug,33114.76,6.53,19599.00,2
90222,2021.00,Aug,11533.34,1.90,5706.00,1
90248,2021.00,Aug,19075.96,3.56,10671.00,1
90303,2021.00,Aug,17436.81,3.51,10536.00,1
90304,2021.00,Aug,20096.02,4.38,13134.00,1
90606,2021.00,Aug,19887.23,4.19,12567.00,1
90810,2021.00,Aug,20303.01,3.46,10368.00,1
91342,2021.00,Aug,13467.54,2.30,6912.00,1
91387,2021.00,Aug,21318.93,4.75,14244.00,1
91706,2021.00,Aug,23227.11,4.90,14688.00,1
91730,2021.00,Aug,17206.02,3.41,10242.00,1
91745,2021.00,Aug,18139.90,3.01,9030.00,1
91762,2021.00,Aug,38413.69,8.12,24363.00,2
91764,2021.00,Aug,14039.77,1.92,5745.00,1
91905,2021.00,Aug,20807.81,3.74,11208.00,1
91906,2021.00,Aug,19655.73,3.45,10347.00,1
92113,2021.00,Aug,16738.28,3.48,10434.00,1
92240,2021.00,Aug,40150.72,7.54,22620.00,2
92392,2021.00,Aug,14928.32,2.53,7578.00,1
92395,2021.00,Aug,16560.18,3.09,9261.00,1
92407,2021.00,Aug,21865.28,4.75,14265.00,1
92509,2021.00,Aug,15961.32,3.13,9390.00,1
92530,2021.00,Aug,15463.18,4.53,13590.00,1
92543,2021.00,Aug,18271.55,3.49,10461.00,1
92551,2021.00,Aug,18408.31,2.93,8778.00,1
92557,2021.00,Aug,21693.64,3.62,10875.00,1
92570,2021.00,Aug,23989.55,4.84,14511.00,1
92571,2021.00,Aug,14270.41,2.56,7683.00,1
92707,2021.00,Aug,14233.85,2.30,6912.00,1
93203,2021.00,Aug,58671.19,12.66,37986.00,3
93215,2021.00,Aug,20780.15,4.19,12567.00,1
93223,2021.00,Aug,22008.15,4.92,14775.00,1
93227,2021.00,Aug,21970.62,4.84,14511.00,1
93230,2021.00,Aug,21144.51,4.75,14265.00,1
93247,2021.00,Aug,22022.20,4.92,14775.00,1
93257,2021.00,Aug,34548.72,7.33,21990.00,2
93263,2021.00,Aug,17953.44,4.07,12195.00,1
93291,2021.00,Aug,63573.79,14.21,42645.00,3
93535,2021.00,Aug,23243.47,5.00,14991.00,1
93638,2021.00,Aug,19338.86,4.23,12696.00,1
93657,2021.00,Aug,21925.06,4.84,14511.00,1
93706,2021.00,Aug,39389.50,8.66,25971.00,2
93722,2021.00,Aug,14050.72,2.90,8712.00,1
94565,2021.00,Aug,20870.89,3.41,10242.00,1
94577,2021.00,Aug,21288.96,3.37,10101.00,1
94603,2021.00,Aug,19060.76,4.16,12486.00,1
94621,2021.00,Aug,14933.28,2.79,8364.00,1
94801,2021.00,Aug,50536.36,6.18,18540.00,2
94804,2021.00,Aug,124712.96,13.65,40944.00,4
94806,2021.00,Aug,15958.64,3.41,10242.00,1
95203,2021.00,Aug,19083.18,4.18,12549.00,1
95204,2021.00,Aug,19841.30,4.46,13389.00,1
95205,2021.00,Aug,99624.52,20.56,61695.00,6
95206,2021.00,Aug,191491.09,41.94,125817.00,10
95207,2021.00,Aug,21972.83,4.53,13587.00,1
95210,2021.00,Aug,57843.31,13.32,39963.00,3
95212,2021.00,Aug,209572.12,45.51,136527.00,11
95215,2021.00,Aug,21523.53,4.84,14511.00,1
95330,2021.00,Aug,157444.16,34.18,102528.00,8
95333,2021.00,Aug,18700.24,3.98,11949.00,1
95336,2021.00,Aug,15542.64,3.35,10053.00,1
95337,2021.00,Aug,120142.28,26.79,80382.00,6
95376,2021.00,Aug,15642.07,3.24,9720.00,1
95605,2021.00,Aug,15645.71,3.17,9522.00,1
95928,2021.00,Aug,33398.24,7.17,21504.00,2
95965,2021.00,Aug,21307.09,4.74,14223.00,1
90604,2021.00,Sep,21067.59,4.55,13656.00,1
90621,2021.00,Sep,18288.10,3.70,11100.00,1
90650,2021.00,Sep,20681.66,3.79,11373.00,1
90805,2021.00,Sep,22631.74,4.84,14511.00,1
90808,2021.00,Sep,41724.56,9.25,27762.00,2
90813,2021.00,Sep,11869.38,1.90,5706.00,1
91746,2021.00,Sep,18317.28,3.74,11232.00,1
91761,2021.00,Sep,20803.87,3.83,11493.00,1
91762,2021.00,Sep,13679.24,2.46,7389.00,1
91764,2021.00,Sep,24427.75,4.84,14511.00,1
